# File used : 86D3D6A3-EE02-5849-8FC0-C89B9BE7D930.root


Event Number : 8
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
  19     22       1       12289                 16   2.6797   0.000   2.9375 0.00243
  20     14       1        8449                 17   0.7773   0.000  -0.7168 25.50000
  21     35      22       14721                 15   2.9141  40.000   0.6484 26.81250
  22     35      22       31105                 15   1.6055  40.000  -2.4688 54.62500
  23      5      23       12673                 21   2.7891   0.000   0.8379 29.18750
  24     -5      23       12673                 21   1.1641   0.000  -1.2500 5.78125
  25     22      23       12673                 22   2.1562   0.000  -3.0156 19.56250
  26     22      23       22913                 22   1.0117   0.000  -2.2109 39.25000
  27     22       1        8449                 26   1.0117   0.000  -2.2109 39.12500
  28     22       1       12289                 25   2.1562   0.000  -3.0234 0.94727
  29     22       1       12289                 25   2.1719   0.000  -3.0391 0.00266
  30     11       1        8193                 25   2.1172   0.000  -2.7266 0.59180
  31     22       1       12289                 25   2.1016   0.000  -2.8906 0.00006
  32    -11       1        8193                 25   2.1562   0.000  -3.0234 18.06250
  33      1      71        8193                 -1   2.7266   0.000   0.8027 0.33496
  34     -1      71        8193                 -1   5.0938   0.000  -2.8438 0.93945
  35      1      71        8193                 -1  -1.0508   0.000   1.2500 3.60938
  36     21      71        8193                 -1  -0.8926   0.000   1.4180 7.73438
  37     -3      71        8193                 -1  -2.2891   0.000  -1.3164 2.32031
  38      1      71        8193                 -1   4.8125   0.000  -2.2344 3.29688
  39     -3      71        8193                 -1   0.4229   0.000   1.7617 0.49414
  40   -521       2       12291                 23   2.8125   5.281   0.8477 23.56250
  41    511       2       12291                 23   1.3828   5.281  -1.1992 5.17188
  42    -12       1       12352                 40   2.6953   0.000   0.8887 9.25000
  43     11       1       12352                 40   2.6797   0.000   0.7207 7.14062
  44    421       2       12354                 40   3.0391   0.000   0.9199 7.25000
  45     12       1       12352                 41  -0.2695   0.000  -1.1836 0.75781
  46    -11       1       12352                 41   0.6738   0.000  -1.0586 1.69141
  47   -413       2       12354                 41   1.8594   2.008  -1.2891 2.75781
  48    113       2       12354                 -1   1.0117   0.717   2.1328 0.56836
  49     11       1       12352                 35  -0.9570   0.000   1.2578 0.39551
  50    -11       1       12352                 35  -0.9570   0.000   1.2539 0.79492
  51     11       1       12352                 38   3.8672   0.000  -2.0938 0.16309
  52    -11       1       12352                 38   3.9297   0.000  -1.9258 0.47363
  53     11       1       12352                 38   3.0703   0.000   1.0430 0.04114
  54    -11       1       12352                 38   3.1016   0.000   0.9883 0.04004
  55     11       1       12352                 33   5.4375   0.000  -1.9570 0.37891
  56    -11       1       12352                 33   5.0781   0.000  -1.7148 0.00894
  57   -421       2       12354                 47   1.8477   0.000  -1.3008 2.57812
  58     13       1       12352                 48  -0.5938   0.000   2.0469 0.19092
  59    -13       1       12352                 48   1.4922   0.000   2.1719 0.37891

Event Number : 840
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0     -2      21       10625                 -1 22848.0000   0.000   0.0000 0.00000
   1      1      21       10625                 -1 -23296.0000   0.000   0.0000 0.00000
   2    -24      22        4481                  0  -0.3252  80.000  -1.8047 184.00000
   3     25      22        4481                  0  -1.4414 125.000   1.3359 184.00000
   4    -24      44         257                  2  -0.4121  80.000  -1.8047 210.50000
   5     25      44         257                  3  -1.3867 125.000   1.3398 172.50000
   6    -24      44         257                  4  -0.3975  80.000  -1.7617 208.00000
   7     25      44         257                  5  -1.3867 125.000   1.3164 174.00000
   8    -24      44         257                  6  -0.3955  80.000  -1.7578 208.50000
   9     25      44         257                  7  -1.3906 125.000   1.3008 173.00000
  10    -24      44         257                  8  -0.3955  80.000  -1.7656 208.50000
  11     25      44         257                  9  -1.3906 125.000   1.3047 172.50000
  12    -24      44         257                 10  -0.3945  80.000  -1.7617 209.00000
  13     25      44         257                 11  -1.3945 125.000   1.2969 172.00000
  14    -24      44         257                 12  -0.3926  80.000  -1.7617 208.50000
  15     25      44         257                 13  -1.3945 125.000   1.3008 172.00000
  16    -24      62       10497                 14  -0.3955  80.000  -1.7617 208.00000
  17     25      62       10497                 15  -1.3867 125.000   1.2969 174.00000
  18     11       1       12673                 16  -0.7246   0.000  -1.6758 107.75000
  19    -12       1       12673                 16   0.0050   0.000  -1.8555 101.00000
  20     35      22       14721                 17  -1.7617  40.000   0.5898 14.28125
  21     35      22       31105                 17  -1.3242  40.000   1.3555 163.50000
  22      5      23       12673                 20  -0.8145   0.000  -2.3047 13.59375
  23     -5      23       12673                 20  -0.8887   0.000   0.7090 27.68750
  24     22      23       22913                 21  -1.3164   0.000   1.6523 66.75000
  25     22      23       12673                 21  -1.2891   0.000   1.1602 101.50000
  26     22       1        8449                 24  -1.3164   0.000   1.6523 65.00000
  27   -513       2       28675                 22  -0.8125   5.328  -2.2969 12.59375
  28    523       2       28675                 22  -0.9102   5.328   0.7051 24.50000
  29      2      71        8193                 -1   2.9375   0.000  -2.4297 2.44531
  30     21      71        8193                 -1   1.7539   0.000   3.0938 10.59375
  31     -3      71        8193                 -1   0.4062   0.000   1.2852 7.43750
  32      3      71        8193                 -1   0.4014   0.000   1.3555 24.00000
  33   -511       2       12354                 27  -0.8125   5.281  -2.2969 12.56250
  34    521       2       12354                 28  -0.9121   5.281   0.7051 24.18750
  35     11       1       12352                 29   2.6406   0.000   2.1875 0.07593
  36    -11       1       12352                 29   2.7188   0.000   2.2500 0.16064
  37     14       1       12352                 33  -0.5957   0.000   2.0312 0.32324
  38    -13       1       12352                 33  -0.7656   0.000  -2.1484 8.71875
  39   -411       2       12354                 33  -0.8203   0.000  -2.5391 4.17188
  40   -421       2       12354                 34  -0.8535   0.000   0.6875 6.73438

Event Number : 854
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0     -1      21       10625                 -1 23040.0000   0.000   0.0000 0.00000
   1      2      21       10625                 -1 -22912.0000   0.000   0.0000 0.00000
   2     24      22        4481                  0   0.5391  89.750  -1.4570 163.00000
   3     25      22        4481                  0   0.3740 125.000   1.6836 163.00000
   4     24      44       16641                  2   0.5273  89.750  -1.4648 160.50000
   5     25      44         257                  3   0.3877 125.000   1.6914 166.50000
   6     24      51         257                  4   0.5273  89.750  -1.4648 160.50000
   7     24      62       10497                  6   0.5332  89.750  -1.4688 159.50000
   8     25      62       10497                  5   0.3828 125.000   1.6992 167.50000
   9     22       1        8193                  4   1.8320   0.000   1.2539 0.00000
  10    -11      23       22913                  7   0.4121   0.000  -1.6133 158.50000
  11     12      23        4481                  7   0.8555   0.000  -0.0197 22.68750
  12    -11       1        8449                 10   0.4121   0.000  -1.6133 157.50000
  13     22       1       12289                 10   0.4102   0.000  -1.6094 0.60547
  14     12       1        8449                 11   0.8555   0.000  -0.0197 22.68750
  15     35      22       14721                  8   2.1875  40.000   1.9922 4.78125
  16     35      22       31105                  8   0.2705  40.000   1.6914 163.00000
  17      5      23       22913                 15  -0.0520   0.000  -1.2148 14.93750
  18     -5      23        4481                 15   0.9551   0.000   1.9414 19.68750
  19     22      23       12673                 16   0.0382   0.000   1.4102 51.87500
  20     22      23       22913                 16   0.3652   0.000   1.8164 114.00000
  21     22       1        8449                 20   0.3652   0.000   1.8164 113.50000
  22     -2      71        8193                 19   0.0409   0.000   1.4258 48.50000
  23      5      71        8449                 17  -0.0358   0.000  -1.1055 13.15625
  24     -5      71        8449                 18   0.9570   0.000   1.9453 18.06250
  25   -523       2       28675                 17  -0.0732   5.328  -1.1641 12.06250
  26    523       2       28675                 17   0.9844   5.328   1.9492 17.00000
  27      3      71        8193                 -1   1.1133   0.000  -1.3438 1.51172
  28     -1      71        8193                 -1   4.7500   0.000  -2.6016 0.90820
  29   -521       2       12354                 25  -0.0732   5.281  -1.1602 12.03125
  30    521       2       12354                 26   0.9824   5.281   1.9492 16.81250
  31     11       1       12352                 27   3.1016   0.000   0.2900 0.00383
  32    -11       1       12352                 27   3.1250   0.000   0.5098 0.17725
  33    421       2       12354                 29  -0.2471   0.000  -1.1094 8.87500
  34    431       2       12354                 30   1.2930   1.969   1.9297 3.35156
  35   -423       2       28738                 30   0.8906   2.008   1.9570 13.46875
  36    -11       1       12352                 34   0.2319   0.000   1.2539 0.39453
  37     12       1       12352                 34   1.5781   0.000   1.8516 1.42969
  38   -421       2       12354                 35   0.8945   0.000   1.9609 13.25000

Event Number : 867
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0     -1      21       10625                 -1 22784.0000   0.000   0.0000 0.00000
   1      2      21       10625                 -1 -23104.0000   0.000   0.0000 0.00000
   2     24      22        4481                  0   0.1484  89.750   2.1250 10.18750
   3     25      22        4481                  0  -4.0625 125.000  -1.0156 10.18750
   4     24      44         257                  2   0.0078  89.750   2.0156 20.12500
   5     25      44         257                  3  -4.3594 125.000  -0.9355 7.45312
   6     24      44         257                  4   0.0018  89.750   2.0391 20.62500
   7     25      44         257                  5  -4.3906 125.000  -0.9473 7.28125
   8     24      62       10497                  6   0.0040  89.750   2.0312 20.50000
   9     25      62       10497                  7  -4.3594 125.000  -0.8145 7.42188
  10    -11       1       12673                  8   0.3096   0.000   1.5664 51.62500
  11     12       1       12673                  8  -0.4531   0.000  -1.8398 34.37500
  12     35      22       14721                  9  -1.8242  40.000   0.8340 47.62500
  13     35      22       31105                  9  -1.8320  40.000  -2.1562 48.75000
  14      5      23       22913                 12  -0.3291   0.000   0.7715 9.06250
  15     -5      23        4481                 12  -2.0078   0.000   0.8477 38.62500
  16     22      23       12673                 13  -0.8848   0.000  -2.9219 18.06250
  17     22      23       22913                 13  -1.9453   0.000  -1.8203 37.87500
  18     22       1        8449                 17  -1.9453   0.000  -1.8203 37.87500
  19     11       1        8193                 16  -0.8887   0.000  -2.9219 17.56250
  20     22       1       12289                 16  -0.8906   0.000  -2.9219 0.10767
  21    -11       1        8193                 16  -0.7930   0.000  -3.0625 0.41895
  22      5      71        8449                 14  -0.2783   0.000   0.9355 6.73438
  23     -5      71        8449                 15  -2.0078   0.000   0.8477 35.87500
  24   -523       2       28675                 14  -0.4707   5.328   0.9980 6.79688
  25    521       2       12291                 14  -1.9961   5.281   0.8262 31.87500
  26      2      71        8193                 -1  -7.7969   0.000  -1.7617 0.63086
  27     21      71        8193                 -1   0.8438   0.000   1.2383 5.01562
  28     -2      71        8193                 -1   2.1562   0.000   2.8906 0.68945
  29   -521       2       12354                 24  -0.4688   5.281   0.9922 6.76562
  30     16       1       12352                 25  -2.2891   0.000   0.5820 0.60156
  31    -15       2       12354                 25  -2.0000   0.000   0.8984 13.12500
  32    -12       1       12352                 29  -0.3525   0.000   0.5469 2.16406
  33     11       1       12352                 29  -0.5332   0.000   0.8164 3.42188
  34    423       2       12354                 29  -0.2803   2.008   1.8086 2.10156
  35    -16       1       12308                 31  -1.6523   0.000   0.7480 0.66211
  36    111       2       28694                 31  -1.9688   0.000   0.9492 7.40625
  37    211       1       12308                 31  -2.0234   0.000   0.8926 1.97656
  38    211       1       12308                 31  -2.1328   0.000   0.8086 2.46875
  39   -211       1       12308                 31  -1.9922   0.000   0.8145 0.63281
  40   -423       2       12354                 25  -1.9805   2.008   0.7578 9.59375
  41     11       1       12352                 26   1.1719   0.000   0.9062 0.06616
  42    -11       1       12352                 26   1.1992   0.000   0.9453 0.01425
  43    421       2       12354                 34  -0.2656   0.000   1.8125 1.91797
  44   -421       2       12354                 40  -1.9844   0.000   0.7617 8.84375

Event Number : 879
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0      1      21       10625                 -1 22784.0000   0.000   0.0000 0.00000
   1     -2      21       10625                 -1 -23168.0000   0.000   0.0000 0.00000
   2    -24      22        4481                  0  -2.2031  81.500  -0.1045 55.75000
   3     25      22        4481                  0  -1.5938 125.000   3.0391 55.75000
   4    -24      44         257                  2  -2.2734  81.500  -0.1587 52.25000
   5     25      44         257                  3  -1.5664 125.000   3.0703 57.87500
   6    -24      44         257                  4  -2.2422  81.500  -0.2148 54.50000
   7     25      44         257                  5  -1.5938 125.000   3.1016 56.75000
   8    -24      44         257                  6  -2.2422  81.500  -0.2095 54.62500
   9     25      44         257                  7  -1.5977 125.000   3.0859 56.50000
  10    -24      62       10497                  8  -2.2188  81.500  -0.1997 55.75000
  11     25      62       10497                  9  -1.6133 125.000   3.0703 55.75000
  12     11      23       22913                 10  -1.5312   0.000  -1.1484 49.50000
  13    -12      23        4481                 10  -1.8125   0.000   0.7832 48.25000
  14    -12       1        8449                 13  -1.8125   0.000   0.7832 48.25000
  15     11       1       12289                 12  -1.5703   0.000  -1.1016 2.15625
  16     11       1        8449                 12  -1.4922   0.000  -1.1836 27.25000
  17     22       1       12289                 12  -1.4844   0.000  -1.1836 0.00015
  18    -11       1        8193                 12  -1.5820   0.000  -1.1016 20.12500
  19     35      22       14721                 11  -1.4297  40.000   2.5469 60.25000
  20     35      22       31105                 11  -0.4854  40.000  -1.7617 30.62500
  21      5      23        4481                 19  -1.3203   0.000   2.4609 63.75000
  22     -5      23       22913                 19  -1.0664   0.000  -1.5977 6.15625
  23     22      23       22913                 20  -0.3623   0.000   2.0625 10.78125
  24     22      23       12673                 20  -0.2861   0.000  -1.5898 39.62500
  25    -11       1       12289                 24  -0.2861   0.000  -1.5898 35.00000
  26     11       1       12289                 24  -0.2842   0.000  -1.5820 4.54688
  27     22       1        8449                 23  -0.3623   0.000   2.0625 10.78125
  28      5      71        8449                 21  -1.2891   0.000   2.4375 41.37500
  29   -523       2       28675                 21  -1.2852   5.328   2.4297 44.62500
  30      3      71        8193                 -1  -0.4150   0.000  -2.8672 0.77148
  31     -3      71        8193                 -1   1.3086   0.000  -1.4961 1.21875
  32     -5      71        8449                 22  -0.7988   0.000   2.8359 10.96875
  33    523       2       28675                 21  -0.8633   5.328   2.8906 10.71875
  34   -521       2       12354                 29  -1.2852   5.281   2.4297 43.87500
  35    521       2       12354                 33  -0.8633   5.281   2.8906 10.56250
  36     11       1       12352                 -1  -1.3789   0.000  -1.0977 0.03625
  37    -11       1       12352                 -1  -1.1133   0.000  -1.2500 0.10254
  38     11       1       12352                 30   0.1138   0.000  -1.8789 0.08203
  39    -11       1       12352                 30   0.1650   0.000  -1.8555 0.04163
  40   -431       2       12354                 34  -1.2773   1.969   2.3438 21.93750
  41    421       2       12354                 34  -1.2891   0.000   2.5078 22.18750
  42     14       1       12352                 35  -0.3555   0.000   2.7109 2.35938
  43    -13       1       12352                 35  -0.5527   0.000   2.3516 2.04688
  44   -423       2       28738                 35  -1.0430   2.008   3.1172 6.64062
  45   -421       2       12354                 44  -1.0547   0.000   3.1016 6.04688

Event Number : 880
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0     -1      21       10625                 -1 24448.0000   0.000   0.0000 0.00000
   1      2      21       10625                 -1 -22784.0000   0.000   0.0000 0.00000
   2     24      22        4481                  0   3.9609  81.000   1.5117 40.62500
   3     25      22        4481                  0   3.4531 125.000  -1.6289 40.62500
   4     24      44         257                  2   3.9844  81.000   1.4531 39.50000
   5     25      44         257                  3   3.4375 125.000  -1.5977 41.37500
   6     24      62       10497                  4   3.9922  81.000   1.4414 39.50000
   7     25      62       10497                  5   3.4453 125.000  -1.5703 40.62500
   8    -13      23       22913                  6   3.5078   0.000   2.0469 52.12500
   9     14      23        4481                  6   2.5938   0.000  -0.2446 29.87500
  10    -13       1        8449                  8   3.5078   0.000   2.0469 52.00000
  11     22       1       12289                  8   3.6719   0.000   2.1016 0.08838
  12     14       1        8449                  9   2.5938   0.000  -0.2446 29.87500
  13     35      22       14721                  7   2.0234  40.000  -1.1836 54.37500
  14     35      22       31105                  7   3.6562  40.000   2.6953 22.56250
  15      5      23       22913                 13   1.8398   0.000  -2.2578 18.31250
  16     -5      23        4481                 13   1.8203   0.000  -0.8457 48.37500
  17     22      23       12673                 14   3.0781   0.000  -0.1519 11.78125
  18     22      23       22913                 14   2.8984   0.000   2.7969 34.00000
  19     22      52        8449                 18   2.8984   0.000   2.7969 34.00000
  20    -11       1        8193                 17   3.0859   0.000  -0.2393 4.23438
  21     22       1       12289                 17   3.0938   0.000  -0.2437 0.00016
  22     11       1        8193                 17   3.0703   0.000  -0.1028 7.54688
  23   -421       2       12291                 -1   4.4375   0.000   2.7734 0.78320
  24      2      71        8193                 19   2.8984   0.000   2.7969 31.87500
  25    413       2       12291                 -1   3.8438   2.008  -1.0625 4.20312
  26      5      71        8449                 15   1.8516   0.000  -2.2500 16.31250
  27     -5      71        8449                 16   1.8203   0.000  -0.8457 47.50000
  28   -523       2       28675                 15   1.8594   5.328  -2.2031 17.00000
  29    523       2       28675                 15   1.8242   5.328  -0.8535 45.37500
  30      1      71        8193                 -1  -1.5195   0.000   1.3125 4.18750
  31     -1      71        8193                 -1   1.2344   0.000  -0.9805 0.33008
  32    421       2       12354                 25   3.8438   0.000  -1.0586 3.98438
  33   -521       2       12354                 28   1.8594   5.281  -2.2031 16.87500
  34    521       2       12354                 29   1.8242   5.281  -0.8535 45.00000
  35     11       1       12352                 30  -2.3672   0.000   2.5625 0.11133
  36    -11       1       12352                 30  -2.3281   0.000   2.5000 0.03174
  37    -12       1       12352                 33   1.8633   0.000  -2.3750 9.21875
  38     11       1       12352                 33   1.5547   0.000  -1.4102 0.98633
  39    423       2       28738                 33   1.8281   2.008  -2.0781 7.17188
  40   -423       2       28738                 34   1.8281   2.008  -0.8125 20.56250
  41    421       2       12354                 39   1.8477   0.000  -2.0703 6.68750
  42   -421       2       12354                 40   1.8203   0.000  -0.8086 18.68750
  43     11       1       12352                 42   1.7812   0.000  -0.7852 3.01562
  44    -12       1       12352                 42   1.7109   0.000  -0.8125 3.14844

Event Number : 885
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0     -2      21       14721                 -1 22784.0000   0.000   0.0000 0.00000
   1      1      21       10625                 -1 -25984.0000   0.000   0.0000 0.00000
   2    -24      22        4481                  0  -3.0703  78.250  -0.6641 162.00000
   3     25      22        4481                  0  -2.9141 125.000   2.4766 162.00000
   4    -24      44         257                  2  -2.9297  78.250  -1.0312 166.00000
   5     25      44         257                  3  -2.8203 125.000   2.9609 194.50000
   6    -24      44         257                  4  -2.9297  78.250  -1.0352 166.00000
   7     25      44         257                  5  -2.8203 125.000   2.9609 195.50000
   8    -24      44         257                  6  -2.9297  78.250  -1.0352 166.50000
   9     25      44         257                  7  -2.8203 125.000   2.9688 195.50000
  10    -24      44       16641                  8  -2.9219  78.250  -1.0312 167.00000
  11     25      44         257                  9  -2.8281 125.000   2.9688 194.50000
  12    -24      51         257                 10  -2.9219  78.250  -1.0312 167.00000
  13    -24      62       10497                 12  -2.9219  78.250  -1.0352 167.00000
  14     25      62       10497                 11  -2.8203 125.000   2.9688 195.00000
  15     22       1        8193                 10  -1.7344   0.000  -1.6992 0.03772
  16     13       1       12673                 13  -2.8438   0.000  -1.1406 167.00000
  17    -14       1       12673                 13  -2.6094   0.000   0.4629 17.31250
  18     35      22       14721                 14  -2.2656  40.000   3.1250 63.75000
  19     35      22       31105                 14  -3.0000  40.000   2.8906 132.50000
  20      5      23       12673                 18  -1.9375   0.000  -2.9531 56.12500
  21     -5      23       12673                 18  -2.7500   0.000   2.2031 14.59375
  22     22      23       12673                 19  -2.9062   0.000   2.7266 99.75000
  23     22      23       22913                 19  -3.0938   0.000  -2.9297 38.12500
  24    -13       1       12289                 22  -2.9062   0.000   2.7266 54.62500
  25     13       1       12289                 22  -2.9141   0.000   2.7188 45.00000
  26     22       1        8449                 23  -3.0938   0.000  -2.9297 38.12500
  27   -513       2       28675                 20  -1.9336   5.328  -2.9531 49.87500
  28    513       2       28675                 20  -2.7422   5.328   2.2578 13.87500
  29      2      71        8193                 -1   0.4531   0.000   0.7969 124.25000
  30   -511       2       12354                 27  -1.9336   5.281  -2.9531 49.12500
  31    511       2       12354                 28  -2.7422   5.281   2.2578 13.87500
  32   -431       2       12354                 30  -1.9453   1.969  -2.9219 24.62500
  33    411       2       12354                 30  -1.9492   0.000  -2.9922 17.06250
  34     14       1       12352                 31  -2.8125   0.000   2.1328 5.07812
  35    -13       1       12352                 31  -3.1797   0.000  -0.8809 0.22510
  36   -415       2       12354                 31  -2.6172   2.461   2.3281 9.09375
  37   -421       2       12354                 36  -2.6328   0.000   2.3359 8.87500

Event Number : 907
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0     -3      21       10625                 -1 22912.0000   0.000   0.0000 0.00000
   1      2      21       10625                 -1 -22848.0000   0.000   0.0000 0.00000
   2     24      22        4481                  0   0.0504  83.250   2.4062 38.87500
   3     25      22        4481                  0   1.4805 125.000  -0.7344 38.87500
   4     24      44         257                  2   0.1030  83.250   2.3906 41.62500
   5     25      44         257                  3   1.7344 125.000  -0.6836 31.93750
   6     -4      41       20481                 -1 -35.7500   0.000  -2.6172 0.00000
   7     -4      44           1                  6  -4.2656   0.000  -0.0529 2.58594
   8     24      62       10497                  4   0.1086  83.250   2.3359 41.62500
   9     25      62       10497                  5   1.7109 125.000  -0.6172 32.87500
  10    -13       1       12673                  8  -0.6621   0.000  -1.9453 25.75000
  11     14       1       12673                  8   0.3877   0.000   1.9141 57.37500
  12     35      22       14721                  9   2.4531  40.000  -2.6484 15.31250
  13     35      22       31105                  9  -0.0146  40.000  -0.2861 42.00000
  14      5      23       22913                 12   1.4883   0.000   2.7812 23.81250
  15     -5      23        4481                 12   1.5039   0.000  -1.0625 17.93750
  16     22      23       22913                 13   0.4062   0.000  -2.2344 10.15625
  17     22      23       12673                 13  -0.1040   0.000  -0.0820 46.75000
  18     22       1        8449                 16   0.4062   0.000  -2.2344 10.15625
  19     11       1        8193                 17  -0.1047   0.000  -0.0830 41.75000
  20     22       1       12289                 17  -0.1047   0.000  -0.0828 0.07593
  21    -11       1        8193                 17  -0.0964   0.000  -0.0735 4.95312
  22      5      71        8449                 14   2.1250   0.000  -1.7148 3.07812
  23   -523       2       28675                 14   2.1953   5.328  -1.9375 2.87500
  24    423       2       12291                 -1  -4.0312   2.008   2.2891 0.89844
  25  -4112       2       12291                 -1  -5.8125   2.453  -1.6211 1.00781
  26     -5      71        8449                 15   1.5586   0.000  -1.0820 10.62500
  27    523       2       28675                 14   1.5938   5.328  -1.0742 10.28125
  28      1      71        8193                 -1  -0.1602   0.000   0.9844 1.60938
  29     21      71        8193                 -1  -0.5938   0.000  -2.3125 6.10938
  30     -4      71        8193                  7  -4.1094   0.000  -0.1455 3.16406
  31   -411       2       12291                  6  -3.8828   0.000  -0.0632 2.16406
  32      3      71        8193                 -1   5.1562   0.000  -2.4766 1.75391
  33     21      71        8193                 -1   0.4297   0.000   2.7891 5.43750
  34     21      71        8193                 -1   0.5762   0.000  -0.4502 5.12500
  35     21      71        8193                 -1   0.6211   0.000  -1.4336 5.68750
  36     -2      71        8193                 -1   2.0781   0.000   0.7910 3.00000
  37    413       2       12291                 -1  -5.1719   2.008  -2.3906 3.37500
  38   -521       2       12354                 23   2.1953   5.281  -1.9219 2.84375
  39    421       2       12354                 24  -4.0469   0.000   2.2344 0.82422
  40  -4122       2       12354                 25  -5.8750   2.289  -1.5508 0.88477
  41    521       2       12354                 27   1.5938   5.281  -1.0742 10.25000
  42     11       1       12352                  6   3.7109   0.000   1.1641 0.00169
  43    -11       1       12352                  6   3.3828   0.000   1.5508 0.01587
  44    421       2       12354                 37  -5.1562   0.000  -2.3984 3.12500
  45     11       1       12352                  6  -0.8086   0.000   0.6504 0.07031
  46    -11       1       12352                  6  -0.7598   0.000   0.5918 0.26465
  47    423       2       28738                 38   1.5391   2.008  -1.9922 3.88281
  48    423       2       12354                 41   1.4922   2.008  -0.8926 5.89062
  49   -421       2       12354                 41   1.5859   0.000  -1.2930 4.32812
  50    421       2       12354                 47   1.5430   0.000  -2.0234 3.42188
  51    421       2       12354                 48   1.4922   0.000  -0.8887 5.59375

Event Number : 908
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0      2      21       10625                 -1 25280.0000   0.000   0.0000 0.00000
   1     -1      21       10625                 -1 -22784.0000   0.000   0.0000 0.00000
   2     24      22        4481                  0   5.2500  83.750   2.7266 13.75000
   3     25      22        4481                  0   5.1562 125.000  -0.4141 13.75000
   4     24      44         257                  2   5.1562  83.750   2.8047 15.09375
   5     25      44         257                  3   5.3750 125.000  -0.6660 10.93750
   6     24      44         257                  4   5.1250  83.750   2.7031 15.78125
   7     25      44         257                  5   5.4688 125.000  -0.5488 10.00000
   8     24      44         257                  6   5.0938  83.750   2.6406 16.12500
   9     25      44         257                  7   5.5000 125.000  -0.4609 9.68750
  10     24      62       10497                  8   5.1875  83.750   2.5859 14.84375
  11     25      62       10497                  9   5.3125 125.000  -0.3662 11.75000
  12     22       1        8193                 -1   2.8750   0.000   0.8164 0.81445
  13    -13       1       12673                 10   0.6523   0.000   1.4609 5.10938
  14     14       1       12673                 10   5.2812   0.000   2.9375 13.43750
  15     35      22       14721                 11   3.2812  40.000   0.6309 50.62500
  16     35      22       31105                 11   3.1250  40.000  -2.2891 45.25000
  17      5      23        4481                 15   3.0547   0.000  -1.1758 9.50000
  18     -5      23       22913                 15   3.0625   0.000   0.8047 53.62500
  19     22      23       12673                 16   2.5156   0.000  -2.1016 41.87500
  20     22      23       22913                 16   4.0625   0.000   2.9141 8.84375
  21     22       1        8449                 20   4.0625   0.000   2.9141 8.84375
  22    423       2       28675                 -1  -0.4043   2.008  -2.5859 1.08203
  23      2      71        8193                 19   2.5156   0.000  -2.1016 24.31250
  24     -2      71        8193                 19   2.5156   0.000  -2.1094 17.50000
  25   -411       2       12291                 -1  -1.5078   0.000   2.5547 2.67188
  26      5      71        8449                 17   3.2188   0.000  -1.0430 5.12500
  27     -5      71        8449                 18   3.1953   0.000   0.6230 33.37500
  28   -531       2       12291                 18   3.2344   5.359  -0.9395 5.04688
  29    513       2       28675                 18   3.1797   5.328   0.6270 33.50000
  30      2      71        8193                 -1   1.6484   0.000  -1.0039 2.54688
  31     21      71        8193                 -1   0.5527   0.000   2.0391 5.87500
  32     -1      71        8193                 -1  -1.9297   0.000  -1.1406 0.88086
  33    421       2       12354                 22  -0.5273   0.000  -2.6328 0.90039
  34    431       2       12354                 28   4.0000   1.969  -0.5605 0.67773
  35    511       2       12354                 29   3.1797   5.281   0.6270 33.37500
  36     11       1       12352                 30  -0.0730   0.000   1.0625 2.02344
  37    -11       1       12352                 30  -0.1543   0.000   0.6094 0.14648
  38    -11       1       12352                 34   2.5234   0.000  -1.0156 0.20410
  39     12       1       12352                 34   2.5547   0.000   0.3340 0.67578
  40  -4212       2       12354                 35   3.1562   2.453   0.6543 9.87500
  41  -4122       2       12354                 40   3.1562   2.289   0.6602 8.93750
  42     11       1       12352                 41   3.0391   0.000   0.5293 4.95312
  43    -12       1       12352                 41   3.6172   0.000   1.1641 0.25781

Event Number : 910
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0      1      21       10625                 -1 23232.0000   0.000   0.0000 0.00000
   1     -4      21       10625                 -1 -22848.0000   0.000   0.0000 0.00000
   2    -24      22        4481                  0   1.1211  79.750  -2.9219 148.50000
   3     25      22        4481                  0   0.9707 125.000   0.2163 148.50000
